Time [s];Acceleration [m/s²]
0.015420;-0.688475
0.015450;-0.670313
0.015480;0.101151
0.015510;0.710867
0.015540;1.284003
0.015570;1.856986
0.015600;1.815445
0.015630;0.852730
0.015660;-0.609964
0.015690;-1.678943
0.015720;-2.010755
0.015750;-1.345842
0.015780;-0.261170
0.015810;1.145698
0.015840;2.132788
0.015870;2.225402
0.015900;1.371761
0.015930;0.065376
0.015960;-1.209513
0.015990;-1.867794
0.016020;-2.065806
0.016050;-2.041880
0.016080;-2.099407
0.016110;-2.094157
0.016140;-2.138068
0.016170;-2.592375
0.016200;-2.968009
0.016230;-2.939227
0.016260;-2.392170
0.016290;-1.563707
0.016320;-0.522930
0.016350;0.204838
0.016380;0.766503
0.016410;0.717067
0.016440;0.734514
0.016470;0.330028
0.016500;-0.009141
0.016530;-0.337864
0.016560;0.102856
0.016590;0.402444
0.016620;0.316593
0.016650;-0.409219
0.016680;-2.348050
0.016710;-6.723318
0.016740;-11.605739
0.016770;-13.163581
0.016800;-8.163549
0.016830;3.269829
0.016860;19.818690
0.016890;37.950699
0.016920;53.340966
0.016950;61.946697
0.016980;59.773981
0.017010;43.106788
0.017040;13.633518
0.017070;-20.322078
0.017100;-50.991977
0.017130;-72.774280
0.017160;-82.852069
0.017190;-77.959518
0.017220;-58.180505
0.017250;-29.008025
0.017280;1.332437
0.017310;25.762654
0.017340;41.432839
0.017370;48.631749
0.017400;48.858505
0.017430;43.611508
0.017460;34.369832
0.017490;23.040145
0.017520;12.210494
0.017550;2.825012
0.017580;-7.554904
0.017610;-20.769458
0.017640;-32.017466
0.017670;-37.964136
0.017700;-42.512103
0.017730;-44.739902
0.017760;-37.975621
0.017790;-24.256306
0.017820;-9.571837
0.017850;7.092686
0.017880;25.215059
0.017910;38.508032
0.017940;43.460142
0.017970;40.287266
0.018000;31.872629
0.018030;21.385565
0.018060;9.401866
0.018090;-4.356634
0.018120;-16.538201
0.018150;-25.455169
0.018180;-31.009290
0.018210;-31.434607
0.018240;-26.821266
0.018270;-19.592732
0.018300;-11.449229
0.018330;-2.798277
0.018360;4.514245
0.018390;11.427598
0.018420;19.430750
0.018450;20.184285
0.018480;4.257806
0.018510;-18.160137
0.018540;-33.841941
0.018570;-45.660016
0.018600;-50.757683
0.018630;-36.342063
0.018660;-5.512327
0.018690;28.075148
0.018720;59.852180
0.018750;85.729717
0.018780;95.870493
0.018810;87.580980
0.018840;63.966375
0.018870;28.970027
0.018900;-14.373599
0.018930;-58.469686
0.018960;-90.851411
0.018990;-105.171187
0.019020;-102.120642
0.019050;-81.119577
0.019080;-44.006049
0.019110;-0.451771
0.019140;38.781792
0.019170;66.235295
0.019200;77.856165
0.019230;74.158336
0.019260;60.323038
0.019290;41.106719
0.019320;20.680205
0.019350;0.703025
0.019380;-16.322905
0.019410;-28.142993
0.019440;-36.303758
0.019470;-44.453704
0.019500;-51.855308
0.019530;-52.921630
0.019560;-43.727652
0.019590;-25.233042
0.019620;-1.005176
0.019650;24.738995
0.019680;46.482285
0.019710;57.924743
0.019740;58.818376
0.019770;51.368862
0.019800;37.573400
0.019830;19.309589
0.019860;0.857589
0.019890;-14.536279
0.019920;-26.037706
0.019950;-35.631591
0.019980;-43.437084
0.020010;-45.871357
0.020040;-40.402913
0.020070;-26.906808
0.020100;-8.144965
0.020130;11.728320
0.020160;28.629215
0.020190;39.693785
0.020220;42.857867
0.020250;36.536690
0.020280;22.251513
0.020310;4.734554
0.020340;-10.459404
0.020370;-21.287291
0.020400;-28.402267
0.020430;-31.405815
0.020460;-29.075348
0.020490;-21.790802
0.020520;-11.244632
0.020550;1.109653
0.020580;12.830611
0.020610;20.609067
0.020640;22.593498
0.020670;21.032415
0.020700;19.181069
0.020730;15.858936
0.020760;10.895313
0.020790;6.185961
0.020820;1.910790
0.020850;-2.815778
0.020880;-7.631544
0.020910;-11.862661
0.020940;-16.454020
0.020970;-20.200953
0.021000;-18.815725
0.021030;-10.820440
0.021060;1.014237
0.021090;12.195543
0.021120;20.210287
0.021150;24.026569
0.021180;22.707164
0.021210;15.383824
0.021240;3.807529
0.021270;-9.029364
0.021300;-19.884750
0.021330;-24.738027
0.021360;-23.064980
0.021390;-16.894797
0.021420;-8.590281
0.021450;1.428596
0.021480;11.466171
0.021510;18.671493
0.021540;21.655084
0.021570;20.328449
0.021600;15.434562
0.021630;9.195671
0.021660;3.930096
0.021690;0.497880
0.021720;-2.352974
0.021750;-5.694726
0.021780;-9.540203
0.021810;-12.004998
0.021840;-12.269364
0.021870;-10.871702
0.021900;-8.408295
0.021930;-3.729175
0.021960;3.161375
0.021990;10.870373
0.022020;17.671589
0.022050;21.899200
0.022080;21.483520
0.022110;15.583475
0.022140;6.558981
0.022170;-3.255175
0.022200;-12.370952
0.022230;-19.297728
0.022260;-22.701730
0.022290;-22.013317
0.022320;-17.044032
0.022350;-9.004213
0.022380;0.458193
0.022410;9.784497
0.022440;18.211393
0.022470;23.412751
0.022500;24.651058
0.022530;21.769340
0.022560;15.293335
0.022590;5.968879
0.022620;-3.879610
0.022650;-12.379126
0.022680;-18.896889
0.022710;-22.887328
0.022740;-23.405645
0.022770;-20.960772
0.022800;-15.851872
0.022830;-8.745989
0.022860;-0.756351
0.022890;6.973064
0.022920;13.115811
0.022950;16.715022
0.022980;17.368935
0.023010;15.003078
0.023040;9.993507
0.023070;3.488852
0.023100;-3.219696
0.023130;-9.779369
0.023160;-15.485796
0.023190;-19.249926
0.023220;-20.199709
0.023250;-17.709535
0.023280;-12.554279
0.023310;-4.754809
0.023340;5.183213
0.023370;15.470894
0.023400;23.047082
0.023430;26.397895
0.023460;25.222446
0.023490;20.017583
0.023520;11.465237
0.023550;1.184809
0.023580;-8.531311
0.023610;-16.235807
0.023640;-20.640160
0.023670;-21.737459
0.023700;-18.940979
0.023730;-12.967957
0.023760;-5.122840
0.023790;2.855435
0.023820;9.610077
0.023850;13.601199
0.023880;14.446460
0.023910;12.917889
0.023940;10.100263
0.023970;6.276366
0.024000;2.418507
0.024030;-0.934965
0.024060;-3.577337
0.024090;-5.809072
0.024120;-7.077608
0.024150;-6.990405
0.024180;-6.588275
0.024210;-5.655409
0.024240;-3.223750
0.024270;0.872202
0.024300;5.901630
0.024330;10.875553
0.024360;15.100960
0.024390;17.309844
0.024420;16.804437
0.024450;13.760638
0.024480;8.397488
0.024510;1.120792
0.024540;-6.352209
0.024570;-12.124584
0.024600;-15.544488
0.024630;-16.468666
0.024660;-14.279400
0.024690;-8.669523
0.024720;-1.325376
0.024750;6.047477
0.024780;12.327973
0.024810;16.155015
0.024840;16.188452
0.024870;13.025713
0.024900;7.483943
0.024930;1.012731
0.024960;-4.988287
0.024990;-9.167519
0.025020;-10.591882
0.025050;-9.231281
0.025080;-6.338519
0.025110;-2.901318
0.025140;0.514586
0.025170;3.652986
0.025200;5.589359
0.025230;6.212214
0.025260;6.246060
0.025290;5.658698
0.025320;4.355627
0.025350;2.503203
0.025380;0.586279
0.025410;-1.964381
0.025440;-5.286387
0.025470;-8.718665
0.025500;-11.564254
0.025530;-13.893932
0.025560;-14.817563
0.025590;-13.148956
0.025620;-9.073595
0.025650;-3.666518
0.025680;1.969263
0.025710;6.880399
0.025740;9.353769
0.025770;8.405965
0.025800;5.005981
0.025830;0.422486
0.025860;-3.959002
0.025890;-7.080294
0.025920;-8.243272
0.025950;-7.421935
0.025980;-5.582791
0.026010;-2.559133
0.026040;0.502028
0.026070;2.970794
0.026100;4.802154
0.026130;6.329011
0.026160;6.983419
0.026190;7.043445
0.026220;6.929214
0.026250;5.878062
0.026280;3.631505
0.026310;1.043610
0.026340;-1.723750
0.026370;-4.768959
0.026400;-7.377378
0.026430;-8.814358
0.026460;-8.767212
0.026490;-7.096522
0.026520;-3.886388
0.026550;0.144108
0.026580;4.474245
0.026610;8.159182
0.026640;10.385677
0.026670;10.673328
0.026700;9.638573
0.026730;7.721426
0.026760;5.014507
0.026790;2.039114
0.026820;-1.172001
0.026850;-4.006279
0.026880;-5.401177
0.026910;-5.201915
0.026940;-3.954055
0.026970;-1.617695
0.027000;1.924596
0.027030;5.438107
0.027060;8.271850
0.027090;9.989976
0.027120;10.127812
0.027150;8.306820
0.027180;4.466484
0.027210;-0.073200
0.027240;-4.289052
0.027270;-8.109874
0.027300;-10.640496
0.027330;-10.974580
0.027360;-9.080760
0.027390;-6.154622
0.027420;-2.507369
0.027450;1.246323
0.027480;3.968211
0.027510;5.115530
0.027540;4.860805
0.027570;3.805375
0.027600;2.571380
0.027630;1.333798
0.027660;0.329116
0.027690;-0.351420
0.027720;-1.067583
0.027750;-2.022170
0.027780;-3.456644
0.027810;-4.446658
0.027840;-4.727398
0.027870;-3.883140
0.027900;-1.556639
0.027930;1.644672
0.027960;5.006407
0.027990;7.725700
0.028020;8.676264
0.028050;7.040377
0.028080;3.028049
0.028110;-1.611290
0.028140;-6.301587
0.028170;-9.671884
0.028200;-10.941801
0.028230;-10.438957
0.028260;-8.146379
0.028290;-4.425601
0.028320;-0.398794
0.028350;2.441697
0.028380;4.264750
0.028410;5.286716
0.028440;4.991856
0.028470;4.298907
0.028500;3.732368
0.028530;2.649913
0.028560;1.470684
0.028590;0.495411
0.028620;-0.639825
0.028650;-2.068886
0.028680;-2.948254
0.028710;-3.116936
0.028740;-2.633774
0.028770;-1.349553
0.028800;0.394085
0.028830;2.834069
0.028860;5.412526
0.028890;7.140503
0.028920;7.490924
0.028950;6.676529
0.028980;4.127631
0.029010;1.321788
0.029040;-1.479491
