Time [s];Acceleration [m/s²]
0.024810;46.434128
0.024840;28.736690
0.024870;5.717733
0.024900;-15.604317
0.024930;-31.054329
0.024960;-38.618532
0.024990;-39.360201
0.025020;-35.074328
0.025050;-25.904438
0.025080;-12.424713
0.025110;3.409338
0.025140;19.012881
0.025170;29.002631
0.025200;30.783141
0.025230;25.483004
0.025260;17.616827
0.025290;9.667203
0.025320;0.479414
0.025350;-8.775188
0.025380;-16.301551
0.025410;-21.045701
0.025440;-23.095876
0.025470;-24.255457
0.025500;-24.533700
0.025530;-21.619221
0.025560;-15.556025
0.025590;-4.766796
0.025620;11.243954
0.025650;26.247869
0.025680;34.190855
0.025710;34.447111
0.025740;29.042029
0.025770;19.590302
0.025800;6.096629
0.025830;-8.115015
0.025860;-18.952361
0.025890;-25.069086
0.025920;-25.465652
0.025950;-19.648556
0.025980;-10.323093
0.026010;0.370482
0.026040;11.464699
0.026070;21.659023
0.026100;29.163993
0.026130;31.533312
0.026160;28.460799
0.026190;22.302020
0.026220;15.136434
0.026250;7.103031
0.026280;-0.912243
0.026310;-7.031236
0.026340;-11.542697
0.026370;-14.567777
0.026400;-13.550330
0.026430;-9.339813
0.026460;-3.987417
0.026490;2.977739
0.026520;11.313117
0.026550;18.994089
0.026580;24.275075
0.026610;25.099955
0.026640;21.477520
0.026670;14.995197
0.026700;6.719742
0.026730;-2.763144
0.026760;-12.038165
0.026790;-19.643063
0.026820;-24.657300
0.026850;-26.178544
0.026880;-23.747766
0.026910;-18.094722
0.026940;-10.727178
0.026970;-2.108393
0.027000;6.007897
0.027030;11.734282
0.027060;14.081664
0.027090;12.813735
0.027120;8.367553
0.027150;2.094247
0.027180;-5.126909
0.027210;-11.616100
0.027240;-15.780640
0.027270;-17.744557
0.027300;-18.131108
0.027330;-16.512949
0.027360;-13.759010
0.027390;-11.021570
0.027420;-8.181790
0.027450;-4.308910
0.027480;0.155302
0.027510;4.506760
0.027540;8.448769
0.027570;10.952624
0.027600;10.964083
0.027630;8.249119
0.027660;3.061505
0.027690;-2.999264
0.027720;-8.840789
0.027750;-13.318848
0.027780;-15.040330
0.027810;-13.910659
0.027840;-10.775870
0.027870;-6.243601
0.027900;-0.402095
0.027930;5.355000
0.027960;9.310512
0.027990;11.126071
0.028020;11.391778
0.028050;9.716736
0.028080;6.579710
0.028110;3.485852
0.028140;0.950065
0.028170;-1.143136
0.028200;-3.180342
0.028230;-5.299475
0.028260;-6.518969
0.028290;-6.102887
0.028320;-4.792057
0.028350;-2.509226
0.028380;0.875972
0.028410;4.282461
0.028440;6.481795
0.028470;6.928737
0.028500;5.647587
0.028530;3.184468
0.028560;0.237823
0.028590;-2.190960
0.028620;-3.939950
0.028650;-4.742357
0.028680;-4.735738
0.028710;-4.259592
0.028740;-3.364993
0.028770;-2.244796
0.028800;-1.530796
0.028830;-0.933904
0.028860;-0.406883
0.028890;-0.083059
0.028920;0.458633
0.028950;1.242636
0.028980;1.895552
0.029010;2.390420
0.029040;2.751166
0.029070;2.336649
0.029100;1.309381
0.029130;0.050788
0.029160;-1.307196
0.029190;-2.269701
0.029220;-2.763981
0.029250;-2.738399
0.029280;-1.914355
0.029310;-1.042752
0.029340;0.097370
0.029370;1.359442
0.029400;2.507389
0.029430;3.487677
0.029460;4.587825
0.029490;5.155944
0.029520;4.582890
0.029550;3.160936
0.029580;1.505465
