Time [s];Acceleration [m/s²]
0.019830;3.906457
0.019860;3.767795
0.019890;3.533768
0.019920;2.717149
0.019950;1.486352
0.019980;0.606955
0.020010;0.333091
0.020040;0.689178
0.020070;1.654606
0.020100;3.780362
0.020130;7.035870
0.020160;9.672885
0.020190;11.549034
0.020220;12.954933
0.020250;12.965947
0.020280;11.753406
0.020310;9.744640
0.020340;7.330396
0.020370;4.697882
0.020400;2.427606
0.020430;0.925624
0.020460;0.180759
0.020490;0.233817
0.020520;0.937068
0.020550;2.263207
0.020580;3.636234
0.020610;4.603623
0.020640;5.535079
0.020670;5.977162
0.020700;5.875596
0.020730;5.524258
0.020760;5.174112
0.020790;4.449006
0.020820;3.822104
0.020850;3.418689
0.020880;2.856696
0.020910;1.679144
0.020940;0.526512
0.020970;-0.773077
0.021000;-2.161430
0.021030;-3.561248
0.021060;-4.478957
0.021090;-4.812239
0.021120;-4.757774
0.021150;-4.197800
0.021180;-2.887900
0.021210;-1.211719
0.021240;0.194919
0.021270;0.891473
0.021300;1.091826
0.021330;0.145030
0.021360;-2.015890
0.021390;-4.747258
0.021420;-7.765569
0.021450;-10.835502
0.021480;-13.514268
0.021510;-14.499207
0.021540;-13.270067
0.021570;-10.138765
0.021600;-5.776529
0.021630;-0.594052
0.021660;4.807199
0.021690;6.671971
0.021720;4.901665
0.021750;2.913585
0.021780;-0.460553
0.021810;-5.521401
0.021840;-8.991437
0.021870;-8.950026
0.021900;-6.522815
0.021930;-2.833619
0.021960;0.537702
0.021990;2.604111
0.022020;3.809799
0.022050;2.833687
0.022080;0.399684
0.022110;-1.974030
0.022140;-3.199778
0.022170;-1.910039
0.022200;-0.047542
0.022230;0.559648
0.022260;1.833963
0.022290;3.983351
0.022320;5.013391
0.022350;1.596277
0.022380;-1.040427
0.022410;0.379834
0.022440;1.205441
0.022470;-0.096564
0.022500;0.974848
0.022530;3.123601
0.022560;3.162446
0.022590;2.103744
0.022620;1.441280
0.022650;1.020365
0.022680;1.471102
0.022710;1.152041
0.022740;0.123720
0.022770;-1.006655
0.022800;-1.618862
0.022830;-1.840099
0.022860;-2.337307
0.022890;-2.213489
0.022920;-0.081223
0.022950;2.891845
0.022980;4.416119
0.023010;5.021080
0.023040;5.738787
0.023070;5.462464
0.023100;4.049847
0.023130;2.401670
0.023160;0.759451
0.023190;-0.578466
0.023220;-1.776431
0.023250;-2.528077
0.023280;-2.940184
0.023310;-2.974734
0.023340;-2.506173
0.023370;-1.863760
0.023400;-1.220865
0.023430;-0.576052
0.023460;-0.113301
0.023490;0.084963
0.023520;0.178967
0.023550;0.335451
0.023580;0.832108
0.023610;1.272162
0.023640;1.484884
0.023670;1.173644
0.023700;0.877835
0.023730;-0.383617
0.023760;-2.254972
0.023790;-4.287764
0.023820;-6.044440
0.023850;-7.691361
0.023880;-8.629525
0.023910;-8.346201
0.023940;-6.679890
0.023970;-4.210650
0.024000;-1.113521
0.024030;2.151481
0.024060;4.844673
0.024090;6.404336
0.024120;6.746111
0.024150;5.619574
0.024180;3.111414
0.024210;0.155689
0.024240;-2.763942
0.024270;-4.943243
0.024300;-4.682572
0.024330;-2.137345
0.024360;1.367176
0.024390;4.414465
0.024420;6.424080
0.024450;7.147747
0.024480;5.832356
0.024510;3.526902
0.024540;1.717144
0.024570;1.178381
0.024600;1.284631
0.024630;2.333031
0.024660;4.471667
0.024690;6.059456
0.024720;4.858401
0.024750;1.952805
0.024780;-0.957532
0.024810;-2.805806
0.024840;-3.521969
0.024870;-1.700947
0.024900;2.191211
0.024930;5.990770
0.024960;8.383605
0.024990;8.372550
0.025020;5.966503
0.025050;1.689443
0.025080;-2.318789
0.025110;-5.150752
0.025140;-6.715346
0.025170;-6.752278
0.025200;-4.951438
0.025230;-3.090654
0.025260;-2.460227
0.025290;-2.965965
0.025320;-3.435963
0.025350;-3.765807
0.025380;-3.488852
0.025410;-1.767999
0.025440;1.141467
0.025470;3.915435
0.025500;5.067309
0.025530;4.676229
0.025560;3.066695
0.025590;-0.435687
0.025620;-4.698987
0.025650;-7.408173
0.025680;-8.483808
0.025710;-8.186746
0.025740;-6.171371
0.025770;-3.356062
0.025800;-1.332337
0.025830;-0.386756
0.025860;-2.134218
0.025890;-4.379267
0.025920;-4.586792
0.025950;-4.962212
0.025980;-5.658913
0.026010;-3.575343
0.026040;-0.268257
0.026070;0.086637
0.026100;-0.625037
0.026130;-0.217955
0.026160;-1.670122
0.026190;-5.682203
0.026220;-8.316092
0.026250;-8.691436
0.026280;-7.753401
0.026310;-5.841054
0.026340;-1.883646
0.026370;2.598478
0.026400;4.800738
0.026430;5.557865
0.026460;5.768205
0.026490;3.679056
0.026520;0.650405
0.026550;-0.246765
0.026580;0.436152
0.026610;0.665635
0.026640;1.114418
0.026670;2.128928
0.026700;2.594050
0.026730;2.025935
0.026760;1.298281
0.026790;0.953792
0.026820;0.864208
0.026850;0.888087
0.026880;2.110838
0.026910;3.922520
0.026940;5.540116
0.026970;6.486332
0.027000;7.177196
0.027030;7.115944
0.027060;5.303849
0.027090;3.018975
0.027120;2.101738
0.027150;1.354524
0.027180;-0.183067
0.027210;-0.832855
0.027240;-0.880455
0.027270;-0.734873
0.027300;0.009323
0.027330;1.520411
0.027360;2.731948
0.027390;3.873447
0.027420;4.736667
0.027450;4.885818
0.027480;3.940972
0.027510;2.300692
0.027540;0.585151
0.027570;-1.036422
0.027600;-3.074424
0.027630;-4.374467
0.027660;-4.665121
0.027690;-4.512354
0.027720;-3.832710
0.027750;-2.712852
0.027780;-1.673734
0.027810;-0.001092
0.027840;1.724803
0.027870;2.025068
0.027900;2.328130
0.027930;1.782170
0.027960;0.287060
0.027990;-1.265117
0.028020;-2.392118
0.028050;-3.975178
0.028080;-4.819544
0.028110;-5.282878
0.028140;-5.954565
0.028170;-6.304473
0.028200;-5.495044
0.028230;-4.902356
0.028260;-4.288433
0.028290;-3.535483
0.028320;-2.723814
0.028350;-2.158607
0.028380;-0.837099
0.028410;0.149361
0.028440;0.873211
0.028470;0.852994
0.028500;0.144881
0.028530;-1.272563
0.028560;-1.691999
0.028590;-1.989571
0.028620;-2.822222
0.028650;-3.508170
0.028680;-3.388581
0.028710;-2.601241
0.028740;-1.765746
0.028770;-0.756852
0.028800;0.639821
0.028830;1.659032
0.028860;1.504776
0.028890;0.561459
0.028920;0.172894
0.028950;0.319036
0.028980;0.296818
0.029010;1.357684
0.029040;2.596293
0.029070;3.316385
0.029100;3.411351
0.029130;2.702630
0.029160;1.302937
0.029190;0.195366
0.029220;-0.354424
0.029250;-0.519828
0.029280;0.483352
0.029310;2.020515
0.029340;3.026980
0.029370;3.342096
0.029400;3.311211
0.029430;3.373891
0.029460;2.594079
0.029490;0.852763
0.029520;0.555757
0.029550;0.021323
0.029580;-0.770950
0.029610;-0.641190
0.029640;0.317842
0.029670;0.508866
0.029700;0.366060
0.029730;0.475831
0.029760;1.134049
0.029790;1.485154
0.029820;1.255027
0.029850;0.969883
0.029880;1.006929
0.029910;0.348954
0.029940;-0.487300
0.029970;-0.821521
0.030000;-1.250662
0.030030;-1.591083
0.030060;-1.510432
0.030090;-1.454754
0.030120;-0.810212
0.030150;0.110191
0.030180;0.151397
0.030210;0.253772
0.030240;0.550192
0.030270;-0.101578
0.030300;-1.414716
0.030330;-1.527154
0.030360;-0.927380
0.030390;-0.065227
0.030420;0.714513
0.030450;1.462605
0.030480;2.071275
0.030510;1.979312
0.030540;1.247649
0.030570;0.234805
0.030600;-1.396819
0.030630;-2.680069
0.030660;-2.969990
0.030690;-2.909938
0.030720;-2.422422
0.030750;-0.789179
0.030780;0.901207
0.030810;2.172608
0.030840;2.921975
0.030870;3.343508
0.030900;3.164276
0.030930;2.715731
0.030960;1.986649
0.030990;1.718227
0.031020;1.594203
0.031050;1.012148
0.031080;0.881342
0.031110;0.979802
0.031140;0.561542
0.031170;0.174037
0.031200;-0.198098
0.031230;-0.472546
0.031260;-0.045696
