Time;A_P1;A_P2;B;C;D;E;F
0.739980;7.481437;2.142152;8.652210;-10.568177;-2.157310;-1.569487;104.875345
0.740010;7.973113;1.822362;5.781477;-8.723674;-2.895967;0.085104;139.881738
0.740040;7.609635;0.875744;2.052237;-6.681725;-4.075108;2.761515;134.299397
0.740070;6.115897;-0.210084;-2.007465;-4.231273;-4.400304;5.878787;95.583468
0.740100;3.633874;-1.422986;-5.907466;-1.739955;-3.581913;9.117534;51.139782
0.740130;1.392953;-2.463593;-9.123107;0.382001;-1.637455;9.880635;17.757840
0.740160;-0.671730;-3.320302;-11.458462;1.827157;0.638831;7.715890;-12.118452
0.740190;-2.333742;-3.567532;-12.764180;2.154060;2.165087;5.036189;-40.369525
0.740220;-2.856234;-3.416876;-12.600760;1.822493;2.829014;3.404747;-46.740903
0.740250;-2.114177;-2.407872;-11.238165;1.023486;2.359510;2.732643;-42.582515
0.740280;-0.449348;-0.947319;-8.827756;0.266076;1.181417;2.807111;-44.167102
0.740310;1.958867;0.613447;-5.854267;-0.193225;0.195501;3.698829;-40.281814
0.740340;4.472653;1.711761;-2.261768;0.393993;-0.630076;4.512313;-29.413077
0.740370;6.522584;2.706249;0.975982;1.334253;-1.048287;4.070942;-18.558105
0.740400;7.739288;2.995319;3.537067;1.917940;-0.176812;2.871105;-15.850219
0.740430;7.675901;2.715288;4.863515;2.059000;1.865500;2.154974;-20.093850
0.740460;6.281917;1.910049;5.110666;2.557702;3.650149;1.754445;-16.853273
0.740490;4.089395;0.642725;3.730451;3.465217;4.131363;2.040885;-7.936268
0.740520;1.328526;-0.861059;0.687594;4.503269;4.557444;3.737092;-0.857340
0.740550;-1.276622;-2.048666;-3.673797;5.896708;5.103705;6.040960;6.609546
0.740580;-3.500581;-2.643192;-8.897756;7.774395;3.764970;7.496087;14.827486
0.740610;-5.101870;-2.245754;-14.713092;9.161231;1.704893;7.972707;28.914455
0.740640;-5.480423;-1.141584;-20.503811;9.489643;1.883819;7.231782;37.700902
0.740670;-4.935624;0.310884;-25.587408;9.021350;3.194361;5.582259;36.521750
0.740700;-3.685697;1.804188;-29.103414;8.482436;3.956502;3.677587;38.226653
0.740730;-2.084616;3.467710;-30.057408;8.035500;5.071793;1.299969;34.268842
0.740760;-0.378817;4.925216;-28.256244;7.946403;6.036876;-1.005842;13.892502
0.740790;0.645405;5.510063;-23.802702;7.438306;5.661649;-2.044968;-16.352129
0.740820;0.794540;5.030395;-17.195581;7.035207;3.915768;-2.615148;-44.051690
0.740850;-0.184938;3.107799;-9.617685;7.037425;2.354632;-2.974840;-57.688975
0.740880;-1.693084;0.162839;-2.392852;6.973416;1.190389;-3.146221;-57.713154
0.740910;-3.273854;-2.739423;3.188505;6.553025;0.166497;-3.015561;-44.929553
0.740940;-4.716137;-4.600196;6.289063;6.248491;0.045182;-2.862149;-16.377740
0.740970;-5.585079;-5.024760;6.563605;6.411569;1.192503;-2.298765;18.272952
0.741000;-5.788620;-3.429526;3.581611;6.353885;2.040976;-1.395112;49.426248
0.741030;-5.042844;-0.124723;-2.164991;5.675909;2.784543;-0.673059;60.542443
0.741060;-3.874468;4.027001;-9.385189;4.574434;4.259886;0.015970;50.050603
0.741090;-2.460763;8.090544;-16.082643;3.847730;4.972722;0.685201;39.534811
0.741120;-1.022655;11.421522;-20.292050;3.600983;4.567772;1.124287;30.476455
0.741150;0.023291;13.088508;-20.620220;3.542105;4.226403;1.137190;11.591914
0.741180;0.206740;12.316810;-16.369582;3.740292;4.150319;0.943669;-5.452977
0.741210;-0.221474;9.193019;-8.447113;3.940938;3.007766;0.781020;-2.671344
0.741240;-0.896466;4.928313;0.162431;3.826133;2.162276;1.545555;5.804809
0.741270;-2.043430;0.426955;6.433007;3.080571;2.065125;4.205832;-7.208118
0.741300;-3.382271;-3.297847;8.904030;1.449412;2.039171;9.059190;-28.093088
0.741330;-4.313947;-5.833897;7.523242;-0.299455;1.291665;15.804543;-39.080934
0.741360;-4.776165;-6.593683;2.822389;-1.758050;0.262538;24.028965;-46.290120
0.741390;-4.951800;-5.919104;-3.018278;-2.953433;-0.987978;32.913845;-55.368851
0.741420;-4.905272;-3.904072;-6.396585;-3.849823;-2.535410;41.315671;-62.480906
0.741450;-4.073282;-1.337262;-5.458299;-4.099325;-4.322553;47.221483;-47.593469
0.741480;-3.067289;1.136309;-0.877527;-3.429494;-5.455722;47.677930;-11.656754
0.741510;-2.023804;3.177008;4.954940;-2.551073;-5.949459;39.240258;15.118321
0.741540;-0.887927;4.047401;9.767013;-1.980166;-5.699020;20.127432;22.182524
0.741570;0.560725;3.753531;12.625489;-1.306369;-4.091414;-10.224461;26.132772
0.741600;1.752612;2.393906;12.201974;-0.405217;-1.933897;-48.416839;43.144257
0.741630;2.995177;0.467117;8.748583;-0.058579;-0.106431;-79.765949;57.993514
0.741660;3.755626;-1.672439;4.785532;-0.665641;1.281305;-89.120495;56.071823
0.741690;3.883403;-3.518016;2.537407;-1.516338;2.263309;-68.243679;57.428921
0.741720;2.973919;-4.588591;2.228431;-2.420558;1.671670;-21.300137;69.584231
0.741750;1.174796;-4.438100;3.951572;-3.535806;-0.297694;32.878376;71.570058
0.741780;-1.090990;-3.331457;7.579084;-4.205755;-2.495355;75.706484;47.938672
0.741810;-3.247255;-1.707595;10.620551;-5.023964;-4.573369;93.210592;8.826213
0.741840;-4.601563;-0.029367;11.409469;-5.939193;-6.876177;75.227441;-32.716428
0.741870;-4.459919;1.344925;10.844649;-6.574891;-8.540750;21.671561;-73.724078
0.741900;-2.729012;2.280309;9.731733;-6.746342;-8.509912;-51.404032;-113.960406
0.741930;0.510337;2.187121;7.941574;-7.143215;-7.265840;-117.757421;-145.985783
0.741960;4.218155;0.901229;6.327065;-7.289672;-5.635853;-155.988281;-142.828534
0.741990;7.451543;-1.283361;6.450662;-6.625528;-3.053426;-155.687315;-88.259626
0.742020;8.866772;-4.340785;8.332134;-5.858324;-0.156787;-112.605510;-11.305559
0.742050;8.121714;-7.434016;10.159602;-5.212375;1.495684;-36.221449;48.468934
0.742080;5.792352;-9.784340;11.476399;-4.471182;2.145652;42.755427;89.082328
0.742110;2.746696;-10.645161;12.410831;-3.628606;2.584525;98.592554;110.699885
0.742140;0.681708;-9.980211;12.246785;-2.518770;2.424984;130.354602;108.201152
0.742170;-0.954575;-7.702992;10.421498;-1.513337;0.862290;133.547380;82.675954
0.742200;-1.157442;-4.036031;8.168523;-0.499736;-2.125811;102.402809;51.644172
0.742230;0.510244;0.419255;6.194797;0.137244;-3.942815;43.005670;30.375203
0.742260;2.250666;5.136463;4.508002;0.677690;-3.047263;-38.027422;18.791622
0.742290;2.695085;8.407000;3.116474;0.742539;-1.586379;-111.972815;15.174889
0.742320;2.966957;9.044971;2.269262;0.178609;-0.621675;-146.664365;14.056098
0.742350;3.144072;6.678289;1.895354;-0.582900;0.540222;-130.638309;5.102198
0.742380;2.505190;2.329610;1.466022;-1.130541;1.102210;-63.112021;-12.981450
0.742410;1.962685;-2.876397;1.196962;-1.482483;-0.198297;31.134424;-32.707428
0.742440;1.833560;-8.124985;1.075625;-1.356678;-2.287792;109.975744;-51.065898
0.742470;2.213550;-11.553311;0.967055;-1.184606;-3.608115;140.950377;-72.152334
0.742500;2.875341;-11.699869;1.322407;-1.697960;-4.388121;116.824611;-96.689981
0.742530;3.103482;-9.131604;2.076818;-2.253785;-3.454249;51.131543;-115.171372
0.742560;2.767312;-4.943174;3.023187;-1.952682;-1.277218;-27.325864;-117.317608
0.742590;2.430715;0.220244;4.186131;-1.010008;1.356388;-89.894006;-98.183989
0.742620;1.473488;5.999720;5.425496;0.120444;3.556522;-111.477980;-58.469614
0.742650;0.463349;10.398962;6.170441;1.780001;4.639514;-81.629340;-3.611920
0.742680;0.072091;12.170503;6.400028;3.045812;4.316883;-21.807431;56.197837
0.742710;-0.082764;11.300740;6.126393;2.895444;2.321106;33.002015;102.826933
0.742740;-0.340611;8.059441;5.186774;2.195652;-1.147421;57.714983;118.354870
0.742770;-0.649279;3.348226;3.622952;1.797328;-3.907812;47.383031;114.156864
0.742800;-0.438140;-1.488953;1.582051;0.933114;-4.862278;25.061201;109.649889
0.742830;0.291289;-5.198180;-0.565975;0.043693;-4.667446;-21.192599;101.299369
0.742860;0.739927;-6.632155;-2.960945;-0.243476;-2.442456;-104.806285;86.759773
0.742890;0.535508;-5.869119;-5.243225;0.642986;-0.030077;-166.735754;67.663296
0.742920;0.355225;-2.904256;-7.507530;1.389144;2.119452;-170.245400;41.279802
0.742950;0.454227;1.315002;-9.695348;1.755822;2.988628;-141.727295;8.499907
0.742980;-0.099619;5.511272;-11.386150;2.336018;1.635576;-79.659742;-21.298248
0.743010;-0.743441;8.814142;-12.322951;2.976135;-1.094196;16.945509;-43.993376
0.743040;-1.152551;9.827411;-12.270554;3.327470;-3.196394;104.129478;-65.168795
0.743070;-1.331289;8.164071;-10.932107;3.322345;-3.966524;145.712723;-82.222713
0.743100;-1.496746;4.343238;-8.418294;3.088471;-3.566878;146.941653;-100.788021
0.743130;-1.474175;-0.067630;-5.448613;2.900128;-2.035455;128.412383;-124.840510
0.743160;-1.441271;-4.799712;-2.411544;2.768661;0.124652;101.191248;-139.036887
0.743190;-1.109801;-8.417041;0.404113;2.276374;2.333997;69.065374;-131.379659
0.743220;-1.173079;-9.814556;2.720139;1.433579;3.165695;39.098928;-98.488398
0.743250;-1.539443;-8.571664;4.291285;0.465600;2.743278;21.956329;-49.885750
0.743280;-1.634006;-5.146249;5.030803;-0.936467;1.734926;14.537751;18.027682
0.743310;-1.673392;-0.292672;4.871418;-2.667543;0.871824;1.789721;101.816090
0.743340;-2.132048;4.571804;3.839603;-4.068512;-0.214509;-14.884636;157.191252
0.743370;-2.731577;8.637469;1.846401;-4.978237;-0.436359;-41.175751;159.094787
0.743400;-2.902558;10.686601;-1.005763;-4.511939;-0.225147;-83.381812;138.863197
0.743430;-3.279040;10.582664;-4.617073;-2.800828;0.424084;-131.078790;110.873176
0.743460;-3.807573;8.010905;-8.144924;-0.280677;0.603299;-156.205653;67.554966
0.743490;-3.895547;3.740257;-11.216892;2.472500;0.551157;-142.542256;20.598187
0.743520;-3.497225;-1.144502;-12.865143;5.031552;0.386118;-90.524102;-10.033813
0.743550;-2.497479;-5.659887;-12.725480;6.251590;-0.510209;-7.840435;-26.464977
0.743580;-1.601942;-9.188321;-10.308509;6.476464;-1.156306;81.930855;-40.175350
0.743610;-0.772511;-10.470604;-6.445388;5.964668;-0.428640;148.063675;-51.440946
0.743640;0.122213;-9.200181;-1.509210;5.413048;0.529968;169.164627;-59.438292
0.743670;0.325364;-6.059063;3.368723;4.468457;1.478990;148.071166;-56.543944
0.743700;-0.445127;-2.280278;6.721725;3.097944;2.664854;109.730123;-38.803661
0.743730;-1.549322;1.729528;7.222065;0.954795;3.744641;70.108114;-29.892562
0.743760;-2.353505;4.898806;4.890026;-1.235022;4.434868;28.054278;-39.016023
0.743790;-3.222096;6.435997;0.343518;-3.380680;4.156056;-15.643593;-46.137487
0.743820;-3.930845;6.526201;-4.746607;-4.592697;3.627914;-56.174007;-47.670196
0.743850;-4.177869;5.015137;-8.667036;-4.561954;3.101812;-87.041352;-51.630198
0.743880;-3.352925;2.184358;-9.632148;-3.679884;2.229104;-106.890725;-52.215919
0.743910;-2.187622;-0.840012;-6.781488;-2.392127;1.192743;-110.821420;-39.137249
0.743940;-1.049635;-2.915165;-0.993798;-1.490019;1.204422;-90.587286;-13.289521
0.743970;0.234863;-4.049997;5.598931;-1.320603;1.832859;-48.600326;10.704961
0.744000;2.128159;-3.573740;10.621810;-1.698864;1.978732;0.341498;28.092800
0.744030;3.291635;-1.832116;12.510529;-2.049602;1.538124;43.866936;41.296306
0.744060;3.507544;0.143188;10.168416;-1.810306;1.883427;74.233854;51.926438
0.744090;2.882785;1.606597;5.079358;-0.954942;2.195030;85.053174;59.553197
0.744120;1.729328;2.552838;-0.408820;0.382454;1.893058;77.014100;58.481552
0.744150;-0.030201;2.076107;-4.365950;2.111336;1.528083;57.708988;49.321957
0.744180;-1.978833;0.507898;-5.743164;3.651390;1.584276;33.954286;39.418373
0.744210;-2.973133;-1.362742;-3.336044;4.232630;1.322160;12.437413;36.424970
0.744240;-2.717032;-3.175550;1.493543;3.362480;0.672856;-3.682205;34.097887
0.744270;-1.575433;-4.728404;6.263854;1.512004;-0.024938;-13.483679;25.124482
0.744300;0.057986;-4.913316;8.697396;-1.467780;-0.591771;-15.147513;17.079601
0.744330;1.958951;-3.541512;8.530048;-4.791033;-1.325158;-13.435076;19.290409
0.744360;3.930664;-1.489754;6.007120;-7.213056;-1.614940;-14.474081;23.571516
0.744390;5.234855;1.046127;2.423508;-8.019282;-1.478017;-17.744374;12.559092
0.744420;5.119502;4.092875;-0.603267;-7.022449;-0.750825;-20.311676;-12.888640
0.744450;4.546339;6.323557;-1.328676;-4.787698;0.408288;-27.117626;-38.378893
0.744480;3.713585;6.931939;0.190934;-2.037597;1.430761;-40.082286;-65.021774
0.744510;2.892739;5.731217;3.132469;0.636820;2.185801;-49.257103;-101.529613
0.744540;1.879714;3.117998;6.154085;3.062443;2.421590;-44.097779;-131.678315
0.744570;1.373840;0.222596;8.216248;4.709181;1.824638;-24.998455;-126.441803
0.744600;1.113159;-2.508297;7.712745;5.462652;0.382713;2.180841;-80.411493
0.744630;1.060313;-4.099619;5.354493;5.085073;-1.232744;29.648595;-19.142724
0.744660;1.343266;-4.495996;2.729203;3.992951;-2.525520;48.257316;36.987299
0.744690;2.428152;-3.829352;0.738556;2.644583;-3.618355;51.967002;79.210514
0.744720;3.729593;-2.579499;-0.295541;0.732779;-3.809901;44.327392;101.028429
0.744750;4.403816;-0.237953;-0.217264;-0.964145;-3.053640;33.240712;98.666125
0.744780;4.453004;2.573036;1.004015;-1.563238;-1.745512;19.702976;75.847071
0.744810;4.308105;4.579973;2.138580;-2.374431;-0.134425;0.118172;49.483497
0.744840;3.303652;5.326215;2.625320;-2.753845;1.212141;-23.579393;30.035168
0.744870;1.530690;5.256323;2.633250;-2.050817;2.264141;-46.557741;28.153175
0.744900;0.211084;3.957658;2.479208;-0.509504;2.623531;-61.138948;44.291045
0.744930;-0.481842;1.948015;1.943076;0.577746;2.310307;-58.665792;61.466126
0.744960;-0.910592;0.105083;1.238952;1.371411;1.689304;-35.004543;77.102221
0.744990;-1.197743;-0.984561;0.696422;1.363262;1.148329;-0.776922;90.556639
0.745020;-1.029773;-1.407961;0.558717;1.625500;0.727938;26.732538;82.659132
0.745050;-0.615464;-0.915747;0.322565;1.541822;0.390216;40.726721;38.011359
0.745080;-0.293846;0.607970;-0.291453;1.758782;0.314127;41.666760;-18.313780
0.745110;-0.088202;2.544127;-1.280519;1.487821;0.708469;30.334318;-59.866090
0.745140;-0.367199;4.711467;-2.488677;0.977514;0.901181;10.656301;-95.009721
0.745170;-0.933108;6.160399;-3.763570;0.423809;0.864497;-7.267310;-125.082965
0.745200;-1.268955;5.917464;-4.765226;-0.480809;0.556474;-17.572647;-137.866889
0.745230;-1.338053;4.375102;-5.411783;-1.825447;0.080461;-17.027028;-129.243210
0.745260;-1.080134;2.496802;-5.577854;-2.519339;-0.609401;-7.591165;-92.384101
0.745290;-0.687873;0.087579;-5.607002;-3.178663;-0.865854;4.120785;-31.296845
0.745320;-0.285583;-2.113886;-5.278205;-4.206329;-0.132416;14.134557;33.442411
0.745350;-0.035031;-3.017797;-5.318167;-4.510383;0.962961;18.866646;101.507512
0.745380;-0.057950;-2.386117;-6.952199;-3.171520;1.994725;13.378645;155.539240
0.745410;-0.425064;-0.979159;-10.058519;-1.203781;2.879169;0.851516;155.010269
0.745440;-1.299007;1.157587;-12.743165;0.583556;3.354940;-11.816154;108.778887
0.745470;-2.788961;2.954486;-12.506916;2.050011;3.235788;-19.438514;53.682386
0.745500;-4.660176;4.096509;-8.413707;3.229753;2.531062;-17.579520;11.591258
0.745530;-6.431448;4.643831;0.261931;3.636802;1.392170;-4.687440;-38.583748
0.745560;-7.506358;4.007960;12.775899;3.244342;0.590148;16.536299;-86.991791
0.745590;-7.869234;1.948783;26.932016;2.037416;-0.244801;38.583681;-107.206122
0.745620;-7.404467;-0.731516;40.001650;0.274564;-0.638627;51.842627;-110.379557
0.745650;-5.957261;-2.850193;48.960179;-1.604516;-0.351877;51.158347;-102.602880
0.745680;-3.971871;-4.255024;50.765341;-3.550008;0.208172;36.571962;-82.764081
0.745710;-1.942195;-4.531529;43.712659;-4.862555;0.664072;15.686099;-60.906195
0.745740;-0.315453;-3.279028;29.499953;-5.123085;1.284443;-1.968528;-40.260772
0.745770;0.782649;-1.009837;11.336415;-3.965246;1.615369;-14.383041;-11.106404
0.745800;0.819141;1.336383;-9.905761;-1.970063;1.556290;-21.952929;23.484354
0.745830;-0.170997;3.250596;-32.001374;0.409568;1.115024;-22.445843;47.719791
0.745860;-1.684006;4.217107;-51.154385;2.766306;0.581415;-15.063512;56.757786
0.745890;-3.233764;4.007757;-63.052648;4.537685;0.179399;-4.168537;59.346441
0.745920;-4.688096;2.800312;-63.064563;5.087801;0.084288;6.693355;55.708349
0.745950;-5.637755;0.849546;-47.949340;4.382238;-0.142361;17.082394;47.705294
0.745980;-6.036583;-1.687109;-22.664900;2.916399;-0.312546;24.276631;41.403746
0.746010;-5.500389;-3.835420;5.282013;1.600692;-0.690220;23.205578;37.803719
0.746040;-4.258432;-5.376399;32.343147;0.958936;-0.920342;15.387483;33.136338
0.746070;-2.825975;-6.051505;55.703554;0.823713;-0.680784;6.670865;24.508246
0.746100;-1.427778;-4.577518;70.095374;1.101235;-0.575554;1.381242;5.523756
0.746130;-0.017438;-2.394998;72.966643;1.670489;-0.716292;-0.715372;-19.650566
0.746160;1.063287;-0.833195;65.131420;1.887788;-0.330860;-0.963388;-46.575520
0.746190;1.490692;0.919442;48.963335;1.038402;0.513362;-0.204896;-74.204435
0.746220;1.676812;2.650667;27.445787;-0.669019;0.953737;-0.071824;-105.469544
0.746250;1.870979;2.869006;4.964789;-2.408265;1.308976;-0.712842;-151.331703
0.746280;1.885621;1.848486;-15.606746;-4.089234;1.334936;-1.241509;-169.273357
0.746310;2.159451;0.550032;-34.242850;-5.602481;0.958403;-1.962439;-125.600755
0.746340;2.489971;-0.421075;-50.784668;-6.105060;-0.107297;-4.438449;-52.425681
0.746370;2.655598;-1.520290;-66.211585;-5.551348;-1.221865;-8.185179;17.678544
0.746400;2.542887;-2.335165;-80.794819;-4.280184;-2.373390;-11.057792;97.313965
0.746430;2.365160;-2.249653;-84.618503;-2.517021;-3.240272;-10.948386;165.749122
0.746460;2.609744;-1.516760;-69.842488;-0.169335;-3.613181;-7.604231;187.120415
0.746490;2.517316;-0.103581;-44.213948;1.693744;-3.342215;-3.678895;164.740477
0.746520;1.822372;1.362215;-18.405112;2.583927;-2.644017;0.114774;120.467268
0.746550;1.900636;2.328932;6.937382;2.417617;-1.781864;4.421023;66.352705
0.746580;2.212818;2.302118;31.697919;1.277466;-0.964089;7.713940;15.614924
0.746610;1.942669;1.825547;50.089597;-0.400707;-0.045205;8.339121;-23.913214
0.746640;2.060908;0.953343;59.624020;-1.659742;0.371998;5.325411;-62.605432
0.746670;2.392256;-0.360381;60.891235;-2.675914;0.327171;-0.764136;-95.482917
0.746700;2.493742;-1.393491;54.889478;-3.184171;0.201289;-8.741675;-111.511804
0.746730;3.166523;-1.927677;44.219516;-2.982279;0.036918;-16.525265;-104.952455
0.746760;3.907843;-1.939504;29.649859;-2.547955;-0.422723;-20.756636;-69.685872
0.746790;4.306953;-1.351861;11.692477;-2.198665;-0.990010;-20.572947;-20.134989
0.746820;4.366432;-0.229611;-8.029241;-1.879904;-1.148974;-18.362166;13.251768
0.746850;3.774616;0.922190;-27.295410;-2.136481;-1.096705;-15.644756;26.961057
0.746880;2.642556;1.884889;-44.458616;-2.189125;-1.319576;-12.124057;33.206013
0.746910;1.696503;2.073682;-55.538039;-1.769697;-1.453831;-7.890117;39.362924
0.746940;0.778588;1.270759;-55.845190;-1.336236;-1.398770;-5.289887;38.940676
0.746970;0.194788;-0.315333;-47.730348;-0.520354;-1.432637;-4.280013;31.091254
0.747000;0.913792;-2.311413;-36.927042;1.061361;-1.176994;-4.249195;26.927475
0.747030;1.735973;-3.698540;-31.951721;3.115239;-0.550430;-5.335358;26.435100
0.747060;2.333001;-3.978113;-43.500354;4.111860;0.160888;-7.150183;22.766343
0.747090;2.750281;-3.398111;-59.988144;4.128895;0.649665;-7.973185;12.591901
0.747120;2.555205;-1.785326;-71.096502;2.562111;1.338177;-7.340252;7.245027
0.747150;1.905717;0.168567;-72.563672;0.614582;1.982163;-6.560832;13.619343
0.747180;0.791056;2.266906;-54.768889;-1.883169;2.485589;-6.784650;16.841132
0.747210;-0.760875;3.721969;-13.155927;-3.929557;2.687549;-8.769922;2.666773
0.747240;-1.808777;4.854564;35.918730;-3.605319;2.798836;-10.804608;-17.758803
0.747270;-2.250457;5.514589;83.055354;-1.449141;2.297387;-12.177845;-37.581312
0.747300;-2.317461;4.449389;122.954805;0.141921;1.382518;-12.735254;-57.133702
0.747330;-1.720446;2.452463;146.733092;2.087722;0.125503;-13.099267;-73.214126
0.747360;-0.759294;0.405783;150.451176;3.887949;-0.915291;-12.103458;-74.072572
0.747390;0.040097;-1.371347;137.824202;3.803121;-1.329948;-9.571364;-54.765774
0.747420;0.322759;-2.662205;106.263415;2.294517;-1.055608;-6.054927;-20.996633
0.747450;0.402970;-3.015428;59.044760;1.163227;-0.047910;-2.047603;16.804515
0.747480;0.024091;-2.025269;-0.408936;-0.287714;1.211930;2.062005;31.310405
0.747510;-0.779183;-0.900186;-72.901453;-2.222480;2.033710;4.553688;22.613922
0.747540;-1.475603;0.421470;-143.638196;-2.728297;2.204370;4.611807;25.815882
0.747570;-2.029133;2.230892;-192.712807;-0.984934;1.830982;4.302206;36.338024
0.747600;-2.340803;4.048572;-211.274129;0.855538;1.226747;2.789404;28.467258
0.747630;-2.409536;6.106071;-189.582489;2.145236;0.296663;-0.323717;14.231078
0.747660;-2.180496;7.173873;-122.704151;3.746508;-0.462957;-2.482255;18.441438
0.747690;-1.991167;6.665752;-22.488148;5.030734;-0.553245;-2.872321;24.673665
0.747720;-1.699522;4.096629;84.901142;4.308924;-0.292782;-2.791180;11.500814
0.747750;-0.920224;1.014691;167.304889;2.753518;0.470213;-1.311175;-8.745938
0.747780;-0.476811;-1.595534;195.202690;2.324113;1.127423;0.547021;-26.994390
0.747810;-0.281375;-3.401920;171.481924;1.689413;1.483256;2.030784;-45.427116
0.747840;0.017334;-3.752627;126.552170;1.467911;2.233166;3.902813;-59.628750
0.747870;0.341192;-2.553612;75.657449;1.561323;3.477967;5.428339;-61.159410
0.747900;0.682950;-0.322942;29.225164;0.477501;3.601293;6.166374;-41.511616
0.747930;0.980604;2.113023;-4.027179;-1.119078;3.221244;7.833898;-1.380127
0.747960;0.997692;4.273765;-19.549575;-1.928998;2.808882;8.759365;37.284932
0.747990;0.790030;5.835167;-21.740682;-3.249142;1.838887;8.411906;62.260117
0.748020;0.295407;5.853804;-24.265938;-4.543234;-0.075972;7.958776;75.963965
0.748050;-0.737611;4.712249;-43.930676;-3.483303;-1.388955;8.351552;85.210821
0.748080;-1.947731;3.179887;-77.164394;-0.907890;-1.353638;8.447009;79.326968
0.748110;-3.140214;1.645749;-108.887430;0.689519;-0.316962;8.527800;65.227159
0.748140;-4.242690;0.498353;-126.919928;2.029429;1.413965;8.564261;61.208720
0.748170;-5.237598;-0.202096;-124.617575;4.257723;3.690351;7.936550;63.264418
0.748200;-5.222482;0.124596;-94.199884;6.167701;5.510921;7.156145;56.193889
0.748230;-4.254199;1.203102;-35.494468;6.327501;5.980087;6.662218;34.175240
0.748260;-2.736642;2.232694;36.683600;5.167062;4.797610;6.158863;-2.917714
0.748290;-0.958901;2.624935;101.249109;4.046290;2.519307;5.653178;-52.524612
0.748320;0.775957;2.688737;136.277742;2.654555;-0.200310;5.381601;-115.045582
0.748350;2.426077;2.046833;129.353528;0.064299;-2.080651;6.002903;-183.303824
0.748380;3.767409;0.562299;95.760096;-2.516303;-2.615744;6.990688;-250.101285
0.748410;4.134049;-1.200948;55.009895;-3.778657;-1.877394;7.531369;-272.562945
0.748440;3.527420;-2.714050;22.270731;-4.689673;-0.095597;7.555902;-217.090451
0.748470;2.101521;-3.932624;-1.251201;-5.852110;1.885584;7.372483;-106.121373
0.748500;0.337642;-4.492283;-18.122605;-6.639527;3.058898;7.474821;12.786356
0.748530;-1.559381;-4.366469;-35.694999;-6.725362;2.729487;7.367795;109.896527
0.748560;-3.135345;-3.438211;-58.682052;-6.173937;1.663977;6.240268;173.093538
0.748590;-3.961382;-1.640994;-80.184601;-5.046424;0.192933;4.163277;202.915783
0.748620;-4.089453;0.445552;-90.031069;-3.081543;-1.380469;2.043351;191.971860
0.748650;-3.679986;2.330159;-87.558466;-0.763011;-1.758622;0.416373;165.362739
0.748680;-2.708621;3.841313;-73.696335;1.116798;-0.332345;-0.462708;137.341946
0.748710;-1.218013;4.463315;-47.455868;2.556218;1.453165;-0.140959;101.596663
0.748740;0.463847;3.661076;-12.181551;3.144080;3.463409;1.498050;64.837346
0.748770;1.678604;1.794888;25.563889;2.789551;5.050871;3.672747;45.319763
0.748800;2.661103;-0.441637;60.895552;1.874391;4.948978;5.629587;40.173635
0.748830;3.300736;-2.567376;83.043848;1.150636;3.335264;6.708673;33.034471
0.748860;3.094127;-4.272943;80.965752;0.479097;1.065734;6.476806;18.466875
0.748890;2.692919;-5.255377;63.875215;-0.776695;-1.109367;4.457062;1.328738
0.748920;2.102840;-4.943251;45.218174;-2.394647;-2.383171;1.175831;-21.581846
0.748950;1.439624;-3.472273;29.549780;-3.439151;-2.508904;-2.639126;-100.208097
0.748980;0.879956;-1.361442;15.960972;-4.288786;-1.385288;-6.341720;-293.214813
0.749010;0.161913;0.736310;4.639743;-5.185701;-0.016602;-9.227892;-451.302079
0.749040;-0.532060;1.946552;-5.656027;-5.517566;0.461842;-10.305551;-385.311969
0.749070;-0.719526;2.225246;-21.126205;-4.384194;0.114723;-9.309789;-165.172184
0.749100;-0.846472;1.644396;-39.030710;-2.504285;-0.423187;-6.824795;-7.259244
0.749130;-1.189906;0.525609;-48.530081;-0.291938;-0.381826;-3.986082;90.188165
0.749160;-1.348608;-0.575276;-46.633233;2.732743;0.128186;-1.352938;243.339631
0.749190;-1.145318;-1.349608;-36.830627;5.069891;0.930335;0.592560;333.438951
0.749220;-0.971526;-1.925552;-18.717493;5.769369;1.685927;1.709361;300.984006
0.749250;-0.438367;-2.481897;5.029703;4.082276;1.486982;1.028019;208.146884
0.749280;0.343200;-2.376255;27.084704;1.441951;0.001603;-1.114977;117.805767
0.749310;1.313774;-1.456102;45.288173;-0.648065;-2.388874;-3.512394;47.423697
0.749340;2.438519;0.351546;56.952367;-1.629824;-4.082033;-5.517388;-11.861180
0.749370;3.314902;1.731334;53.069491;-1.802555;-4.249270;-6.953470;-58.876059
0.749400;3.863401;2.018675;37.623392;-0.506795;-3.945088;-7.137184;-73.043832
0.749430;4.181158;1.846599;23.008058;0.982459;-3.094854;-5.627697;-62.543366
0.749460;3.814576;1.441250;12.511678;1.793967;-1.300126;-3.521498;-52.143774
0.749490;3.049281;0.571928;2.824991;1.460798;0.622299;-1.961414;-40.374973
0.749520;2.154899;-0.449650;-3.615781;0.597435;1.888212;-1.022277;-19.830232
0.749550;0.960632;-0.890079;-5.655794;-1.032697;2.776543;-0.947645;-3.914909
0.749580;-0.679862;-1.517574;-7.463187;-2.179243;2.532898;-2.369192;0.034987
0.749610;-1.379527;-3.083215;-9.133848;-2.621777;0.985923;-5.374891;-3.054265
